2857:42264,1133,30739,67417,57431,38738,11730,110556,19399,19395
2858:354,110556,19399,19395,5987,103548,103544,120122,120124,53902
2861:46215,6264,30936,13884,8772,10813,30936,30936,30975,30936
2871:5254,5254,5981,113011,82991,88391,46136,46132,88022,64670
2907:116,654,1109,855,110556,19399,19395,5987,103548,103544
2912:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
2914:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
2924:12207,5981,46136,46132,19972,44793,12831,50417,22678,65261
2925:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
2947:90863,5981,113011,82991,88391,46136,46132,88022,64670,10705
2951:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
2959:2755,7869,944,110556,19399,19395,5987,103548,103544,120122
2960:65,1119,1119,110556,19399,19395,5987,103548,103544,120122
2963:736,1089,110556,19399,19395,5987,103548,103544,120122,120124
2965:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
2967:1287,1410,46215,2917,2917,827,2268,110556,19399,19395
2970:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
2977:59612,3915,110556,19399,19395,5987,103548,103544,120122,120124
2981:1217,1455,15,15,110556,19399,19395,5987,103548,103544
2989:2583,709,1196,110556,19399,19395,5987,103548,103544,120122
2990:45609,21145,4791,440,29000,6211,4266,10270,46132,16704
3002:1247,46132,16704,10705,69176,44793,55622,57664,113141,94334
3004:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
3011:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
3013:10180,378,46132,16704,10705,69176,44793,55622,57664,113141
3037:42168,46132,16704,10705,69176,44793,55622,57664,113141,94334
3038:2031,110556,19399,19395,5987,103548,103544,120122,120124,53902
3044:273,110556,19399,19395,5987,103548,103544,120122,120124,53902
3070:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
3081:26821,82991,64670,10705,21619,69171,46864,65884,50417,52811
3100:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
3102:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
3105:790,110556,19399,19395,5987,103548,103544,120122,120124,53902
3107:18867,28943,31762,2982,521,2982,6849,110556,19399,19395
3110:378,91137,82991,64670,57664,117523,107708,68341,35218,81997
3111:34071,11755,5794,110556,19399,19395,5987,103548,103544,120122
3113:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
3121:1535,116,709,110556,19399,19395,5987,103548,103544,120122
3125:1822,749,1245,110556,19399,19395,5987,103548,103544,120122
3126:891,110556,19399,19395,5987,103548,103544,120122,120124,53902
3129:559,1239,8276,398,110556,19399,19395,5987,103548,103544
3139:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
3144:10420,709,21903,11601,5981,46136,46132,19972,44793,12831
3152:925,925,236,21019,11,10217,110556,19399,19395,5987
3166:45442,106663,109998,14309,29047,55547,113026,117301,18605,51477
3167:17015,18102,32592,43490,110556,19399,19395,103548,113011,88394
3169:47872,36134,718,656,17,1217,285,1468,559,1475
3170:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
3172:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
3176:5367,5344,14498,110556,19399,19395,5987,103548,103544,120122
3183:709,18867,110556,82999,46132,46791,21613,12832,65886,98108
3184:62742,9214,8066,1138,5981,46136,46132,19972,44793,12831
3193:322,24472,3476,71980,2030,110556,19399,19395,5987,103548
3195:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
3220:2059,110556,19399,19395,5987,103548,103544,120122,120124,53902
3229:5548,1591,1109,110556,19399,19395,5987,103548,103544,120122
3234:2570,5347,20591,84,15744,110556,19399,19395,5987,103548
3237:23967,5981,46136,46132,19972,44793,12831,50417,22678,65261
3238:327,65,110556,19399,19395,5987,103548,103544,120122,120124
3239:302,110556,19399,19395,5987,103548,103544,120122,120124,53902
3246:3150,7926,4510,5975,44188,43888,10981,19516,46132,16704
3258:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
3263:18867,110556,19399,19395,5987,103548,103544,120122,120124,53902
3264:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
3277:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
3279:27577,736,110556,19399,19395,5987,103548,103544,120122,120124
3295:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
3305:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
3306:5775,23395,12690,110556,82999,46132,46791,21613,12832,65886
3308:65,1287,110556,19399,19395,5987,103548,103544,120122,120124
3309:2168,2168,1217,238,38431,1806,5069,322,6863,110556
3319:3003,45442,106663,109998,14309,29047,55547,113026,117301,18605
3320:57664,105636,109998,90986,113026,55938,55016,16306,41380,5854
3328:116,110556,19399,19395,5987,103548,103544,120122,120124,53902
3329:22682,91137,82991,64670,57664,117523,107708,68341,35218,81997
3335:59585,34983,3476,22008,110556,19399,19395,5987,103548,103544
3346:2375,4268,16912,110556,19399,19395,5987,103548,103544,120122
3352:65,110556,19399,19395,5987,103548,103544,120122,120124,53902
3353:757,43695,110556,19399,19395,103548,113011,88394,46132,97157
3360:2097,6135,3017,1039,12859,66500,114,110556,19399,19395
3374:20752,110556,82999,46132,46791,21613,12832,65886,98108,57664
3376:239,110556,19399,19395,5987,103548,103544,120122,120124,53902
3383:29,103598,110556,19399,19395,5987,103548,103544,120122,120124
3386:776,10075,92559,78372,3448,5747,10675,3448,4212,66275
3411:179,431,1329,273,2937,1927,1866,2626,9890,110556
3412:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
3413:806,2557,2939,51334,26339,61736,119,9210,110556,19399
3416:12522,89376,57664,19596,112644,64216,29254,90986,30918,24235
3419:15522,750,568,16531,356,110556,19399,19395,5987,103548
3421:1614,18391,5542,21678,238,23243,1348,7407,8803,41315
3423:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
3426:19357,110556,19399,19395,5987,103548,103544,120122,120124,53902
3428:4414,285,699,1099,425,1405,24940,616,29,33814
3429:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
3431:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
3432:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
3450:24271,5689,32037,21028,9662,110556,82999,46132,46791,21613
3453:34138,25816,58725,984,2318,3601,101987,801,12053,5981
3475:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
3478:4106,58,7578,596,110556,19399,19395,5987,103548,103544
3479:331,726,105999,470,1009,1941,22,220,72699,1039
3480:285,1690,19588,923,58,20458,19405,110556,19399,19395
3490:20467,361,155,285,1200,944,2389,70219,1217,2876
3500:8868,65,20765,65,16385,6793,179,1119,356,16811
3514:3915,110556,19399,19395,5987,103548,103544,120122,120124,53902
3529:669,110556,19399,19395,5987,103548,103544,120122,120124,53902
3546:273,110556,19399,19395,5987,103548,103544,120122,120124,53902
3547:4942,110556,19399,19395,5987,103548,103544,120122,120124,53902
3551:47764,3177,47764,110556,19399,19395,5987,103548,103544,120122
3557:2318,5981,46136,46132,19972,44793,12831,50417,22678,65261
3572:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
3579:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
3580:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
3593:116,14617,97,224,110556,19399,19395,5987,103548,103544
3599:262,262,110556,19399,19395,103548,113011,88394,46132,97157
3609:116,1405,110556,19399,19395,5987,103548,103544,120122,120124
3610:176,110556,19399,19395,5987,103548,103544,120122,120124,53902
3613:57664,109998,20124,60112,113026,33209,86550,55938,55016,71859
3628:4223,4204,110556,19399,19395,5987,103548,103544,120122,120124
3656:2816,814,7578,17414,13599,967,1644,6793,65,891
3657:1102,3628,6009,1937,54999,427,2626,110556,19399,19395
3663:22606,5214,5567,18867,356,65,9931,573,29,699
3674:114,2317,892,10466,1196,4456,4414,1558,5903,110556
3684:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
3685:6559,82991,64670,10705,21619,69171,46864,65884,50417,52811
3686:2675,26567,57664,96740,49159,106624,109998,112644,79550,100094
3692:10996,4174,2769,1567,58,13526,110556,19399,19395,5987
3694:20312,110556,19399,19395,5987,103548,103544,120122,120124,53902
3701:1039,5848,110556,19399,19395,5987,103548,103544,120122,120124
3702:901,2031,3483,110556,19399,19395,103548,113011,88394,46132
3717:14202,46215,146,568,8011,1410,110556,19399,19395,5987
3721:11153,190,14202,10856,508,110556,19399,19395,5987,103548
3728:347,110556,82999,46132,46791,21613,12832,65886,98108,57664
3735:859,18867,559,354,1217,26446,1405,2626,262,110556
3736:11626,967,8276,107237,110556,19399,19395,5987,103548,103544
3737:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
3751:45,110556,19399,19395,5987,103548,103544,120122,120124,53902
3752:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
3800:1009,61,13273,944,510,5553,1102,690,1039,7700
3811:32654,21249,21249,13181,54532,14287,22446,14287,89973,46132
3820:302,110556,19399,19395,5987,103548,103544,120122,120124,53902
3840:116,17,110556,19399,19395,5987,103548,103544,120122,120124
3846:673,3244,5420,29,19963,289,1168,64021,4174,11524
3849:179,518,110556,19399,19395,5987,103548,103544,120122,120124
3850:749,18232,1871,110556,19399,19395,5987,103548,103544,120122
3857:84,4268,4816,2030,17,1030,179,110556,19399,19395
3859:5361,49217,23813,2030,44427,17207,296,101,39465,110556
3862:1109,65,32,110556,19399,19395,5987,103548,103544,120122
3888:8557,709,100015,69171,54173,54174,57664,90295,121023,58552
3911:5896,29552,18159,110556,19399,19395,5987,103548,103544,120122
3921:32392,91137,82991,64670,57664,117523,107708,68341,35218,81997
3929:14026,5729,2414,6249,110556,19399,19395,103548,113011,88394
3930:1690,2597,10541,16281,4601,10541,1690,71244,296,1473
3934:109998,113026,55938,55016,46299,61019,68910,36235,99092,21956
3947:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
3950:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
3962:377,675,9931,110556,19399,19395,5987,103548,103544,120122
3974:81362,38716,4589,8258,2303,22646,46451,46132,16704,10705
3975:1217,650,4173,1243,62,110556,19399,19395,5987,103548
3988:11243,5103,91137,82991,64670,57664,117523,107708,68341,35218
4001:4259,91137,82991,64670,57664,117523,107708,68341,35218,81997
4006:2200,353,110556,19399,19395,5987,103548,103544,120122,120124
4007:10666,60095,1884,5981,113011,82991,88391,46136,46132,88022
4008:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
4009:2239,47831,46276,1086,12512,1119,110556,19399,19395,5987
4028:17784,91137,82991,64670,57664,117523,107708,68341,35218,81997
4031:508,110556,19399,19395,5987,103548,103544,120122,120124,53902
4035:87295,89949,18762,69696,16918,75098,18567,98889,87034,109576
4053:61,10323,295,19963,17876,398,5017,2429,110556,19399
4064:14003,110556,19399,19395,5987,103548,103544,120122,120124,53902
4067:1287,110556,19399,19395,5987,103548,103544,120122,120124,53902
4068:3141,110556,19399,19395,5987,103548,103544,120122,120124,53902
4069:7741,4456,3632,119,709,110556,19399,19395,5987,103548
4075:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
4076:25271,110556,19399,19395,103548,113011,88394,46132,97157,88023
4084:3250,1614,654,18788,3223,45517,1245,616,110556,19399
4091:15141,750,110556,19399,19395,5987,103548,103544,120122,120124
4098:322,3563,1681,289,4113,110556,19399,19395,5987,103548
4103:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
4104:53636,2512,110556,19399,19395,5987,103548,103544,120122,120124
4124:54300,10832,5981,46136,46132,19972,44793,12831,50417,22678
4132:10275,5465,14202,110556,19399,19395,5987,103548,103544,120122
4134:46132,16704,10705,69176,44793,55622,57664,113141,94334,108108
4138:2700,2700,17220,124,508,12471,110556,19399,19395,5987
4140:2337,14435,1460,5981,46136,46132,19972,44793,12831,50417
4149:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
4158:2153,3177,5214,5981,46136,46132,19972,44793,12831,50417
4164:32162,34944,1631,1403,2162,110556,19399,19395,5987,103548
4167:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
4171:63474,26567,57664,96740,49159,106624,109998,112644,79550,100094
4177:24513,17612,1362,5484,5348,1979,17,675,11208,6579
4179:953,1181,2816,4008,7648,94,837,2338,10244,7700
4184:199,8105,19963,1874,1239,31325,110556,19399,19395,5987
4190:591,3728,31182,7409,27086,110556,19399,19395,5987,103548
4209:17257,46864,94279,65884,22678,65261,98108,57664,24145,49162
4210:19984,7800,110556,19399,19395,5987,103548,103544,120122,120124
4211:57664,109998,20124,60112,113026,33209,86550,55938,55016,71859
4213:22606,29552,1103,19884,990,5711,43182,699,14948,9449
4223:2092,110556,19399,19395,5987,103548,103544,120122,120124,53902
4237:17,15,81,84,699,3345,8,104312,4996,119
4242:30,302,559,3233,110556,19399,19395,5987,103548,103544
4248:87295,89949,18762,69696,16918,75098,18567,98889,87034,109576
4249:168,5981,46136,46132,19972,44793,12831,50417,22678,65261
4265:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
4269:18867,1196,23672,110556,19399,19395,5987,103548,103544,120122
4273:1155,110556,19399,19395,5987,103548,103544,120122,120124,53902
4275:511,302,110556,19399,19395,5987,103548,103544,120122,120124
4277:67144,12680,999,1245,9088,3791,302,1140,8861,6143
4281:62,2546,901,236,322,10930,285,30954,110556,19399
4301:5655,116,1664,1136,34560,8928,1471,1451,2073,508
4303:1684,110556,19399,19395,5987,103548,103544,120122,120124,53902
4304:2030,3632,65,116,2030,110556,19399,19395,5987,103548
4344:3632,5465,511,4174,859,110556,19399,19395,5987,103548
4353:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
4357:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
4365:14216,4940,5124,14593,16381,168,5981,46136,46132,19972
4371:9421,21742,11821,9421,60334,873,2280,10066,3737,60218
4372:42352,967,65,110556,19399,19395,5987,103548,103544,120122
4399:22579,13302,3764,32,10244,43387,35419,6091,409,59300
4400:76,4487,656,554,110556,19399,19395,5987,103548,103544
4407:8805,10544,23391,6874,1410,1886,3,110556,19399,19395
4424:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
4426:9363,25551,4244,4455,40596,3926,10463,54878,45442,106663
4436:873,1065,2583,2583,238,110556,19399,19395,5987,103548
4453:10703,69172,108108,70134,87295,16005,77668,49159,16918,47259
4457:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
4458:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
4466:21815,119,3439,110556,19399,19395,5987,103548,103544,120122
4469:322,454,43182,302,1719,1869,650,559,110556,19399
4482:2068,356,110556,19399,19395,5987,103548,103544,120122,120124
4507:75285,736,322,17250,110556,19399,19395,5987,103548,103544
4514:6901,245,7851,28541,110556,82999,46132,46791,21613,12832
4517:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
4519:9246,110556,19399,19395,5987,103548,103544,120122,120124,53902
4522:37575,46132,16704,10705,69176,44793,55622,57664,113141,94334
4530:6,709,78355,11160,10725,34971,12742,110556,19399,19395
4537:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
4543:1039,110556,19399,19395,103548,113011,88394,46132,97157,88023
4562:5567,1965,508,65,110556,19399,19395,5987,103548,103544
4578:1348,225,110556,19399,19395,5987,103548,103544,120122,120124
4588:62,110556,19399,19395,5987,103548,103544,120122,120124,53902
4618:30735,119,990,8928,1065,5193,3017,1965,21635,16536
4633:23183,1121,1121,90986,33033,60549,15750,35347,48358,66349
4637:9363,4455,4455,9363,9363,9363,5981,113011,82991,88391
4640:119,709,65,110556,19399,19395,5987,103548,103544,120122
4641:10041,89376,57664,19596,112644,64216,29254,90986,30918,24235
4642:2440,749,888,84,14202,1558,10856,110556,19399,19395
4651:302,7970,110556,19399,19395,5987,103548,103544,120122,120124
4665:4478,749,5575,4816,1217,1348,736,564,2168,110556
4666:4479,5981,46136,46132,19972,44793,12831,50417,22678,65261
4682:4498,64511,110556,82999,46132,46791,21613,12832,65886,98108
4687:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
4692:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
4696:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
4702:10705,69171,44793,52811,22678,65260,57664,68348,94334,119864
4730:598,17952,46215,1499,356,6535,8735,110556,19399,19395
4736:14940,110556,19399,19395,5987,103548,103544,120122,120124,53902
4745:2897,1217,17,967,2168,1558,110556,19399,19395,5987
4749:5567,25332,1382,8236,496,1382,54354,5928,110556,19399
4751:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
4760:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
4762:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
4767:22002,5981,46136,46132,19972,44793,12831,50417,22678,65261
4774:116,449,9942,1684,709,4210,22606,749,110556,19399
4779:116,1382,7059,378,5925,62155,15540,17,273,94
4788:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
4789:4616,110556,19399,19395,5987,103548,103544,120122,120124,53902
4794:322,110556,19399,19395,5987,103548,103544,120122,120124,53902
4796:4622,47914,48208,88524,109998,29256,90396,122685,69920,113026
4797:4522,4173,967,8276,755,5471,20458,6376,288,3234
4802:13221,322,110556,19399,19395,5987,103548,103544,120122,120124
4816:5303,21472,110556,19399,19395,5987,103548,103544,120122,120124
4831:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
4834:1405,1057,15,2200,65,3554,875,58036,559,110556
4852:81362,2303,38716,8258,46132,16704,10705,69176,44793,55622
